candidate_id,Constraint,template,rule,simulator_supported,arg0,arg1,Support,Coverage,Confidence
coexistence_Approve_Purchase_Order_for_payment_Authorize_Suppliers_Invoice_payment,"CoExistence(Approve Purchase Order for payment, Authorize Suppliers Invoice payment)'",coexistence,coexistence,True,Approve Purchase Order for payment,Authorize Suppliers Invoice payment,0.091,0.091,1.0
notchainsuccession_Approve_Purchase_Order_for_payment_Authorize_Suppliers_Invoice_payment,"NotChainSuccession(Approve Purchase Order for payment, Authorize Suppliers Invoice payment)'",notchainsuccession,NotChainSuccession,True,Approve Purchase Order for payment,Authorize Suppliers Invoice payment,0.091,0.091,1.0
coexistence_Approve_Purchase_Order_for_payment_Choose_best_option,"CoExistence(Approve Purchase Order for payment, Choose best option)",coexistence,coexistence,True,Approve Purchase Order for payment,Choose best option,0.091,0.091,1.0
notchainsuccession_Approve_Purchase_Order_for_payment_Choose_best_option,"NotChainSuccession(Approve Purchase Order for payment, Choose best option)",notchainsuccession,NotChainSuccession,True,Approve Purchase Order for payment,Choose best option,0.091,0.091,1.0
coexistence_Approve_Purchase_Order_for_payment_Confirm_Purchase_Order,"CoExistence(Approve Purchase Order for payment, Confirm Purchase Order)",coexistence,coexistence,True,Approve Purchase Order for payment,Confirm Purchase Order,0.091,0.091,1.0
notchainsuccession_Approve_Purchase_Order_for_payment_Confirm_Purchase_Order,"NotChainSuccession(Approve Purchase Order for payment, Confirm Purchase Order)",notchainsuccession,NotChainSuccession,True,Approve Purchase Order for payment,Confirm Purchase Order,0.091,0.091,1.0
coexistence_Approve_Purchase_Order_for_payment_Create_Purchase_Order,"CoExistence(Approve Purchase Order for payment, Create Purchase Order)",coexistence,coexistence,True,Approve Purchase Order for payment,Create Purchase Order,0.091,0.091,1.0
notchainsuccession_Approve_Purchase_Order_for_payment_Create_Purchase_Order,"NotChainSuccession(Approve Purchase Order for payment, Create Purchase Order)",notchainsuccession,NotChainSuccession,True,Approve Purchase Order for payment,Create Purchase Order,0.091,0.091,1.0
notchainsuccession_Approve_Purchase_Order_for_payment_Create_Purchase_Requisition,"NotChainSuccession(Approve Purchase Order for payment, Create Purchase Requisition)",notchainsuccession,NotChainSuccession,True,Approve Purchase Order for payment,Create Purchase Requisition,0.112,0.112,1.0
coexistence_Approve_Purchase_Order_for_payment_Create_Quotation_comparison_Map,"CoExistence(Approve Purchase Order for payment, Create Quotation comparison Map)",coexistence,coexistence,True,Approve Purchase Order for payment,Create Quotation comparison Map,0.091,0.091,1.0
notchainsuccession_Approve_Purchase_Order_for_payment_Create_Quotation_comparison_Map,"NotChainSuccession(Approve Purchase Order for payment, Create Quotation comparison Map)",notchainsuccession,NotChainSuccession,True,Approve Purchase Order for payment,Create Quotation comparison Map,0.091,0.091,1.0
notchainsuccession_Approve_Purchase_Order_for_payment_Create_Request_for_Quotation,"NotChainSuccession(Approve Purchase Order for payment, Create Request for Quotation)",notchainsuccession,NotChainSuccession,True,Approve Purchase Order for payment,Create Request for Quotation,0.105,0.105,1.0
coexistence_Approve_Purchase_Order_for_payment_Deliver_Goods_Services,"CoExistence(Approve Purchase Order for payment, Deliver Goods Services)",coexistence,coexistence,True,Approve Purchase Order for payment,Deliver Goods Services,0.091,0.091,1.0
notchainsuccession_Approve_Purchase_Order_for_payment_Deliver_Goods_Services,"NotChainSuccession(Approve Purchase Order for payment, Deliver Goods Services)",notchainsuccession,NotChainSuccession,True,Approve Purchase Order for payment,Deliver Goods Services,0.091,0.091,1.0
coexistence_Approve_Purchase_Order_for_payment_Pay_Invoice,"CoExistence(Approve Purchase Order for payment, Pay Invoice)",coexistence,coexistence,True,Approve Purchase Order for payment,Pay Invoice,0.091,0.091,1.0
notchainsuccession_Approve_Purchase_Order_for_payment_Pay_Invoice,"NotChainSuccession(Approve Purchase Order for payment, Pay Invoice)",notchainsuccession,NotChainSuccession,True,Approve Purchase Order for payment,Pay Invoice,0.091,0.091,1.0
coexistence_Approve_Purchase_Order_for_payment_Release_Purchase_Order,"CoExistence(Approve Purchase Order for payment, Release Purchase Order)",coexistence,coexistence,True,Approve Purchase Order for payment,Release Purchase Order,0.093,0.093,1.0
notchainsuccession_Approve_Purchase_Order_for_payment_Release_Purchase_Order,"NotChainSuccession(Approve Purchase Order for payment, Release Purchase Order)",notchainsuccession,NotChainSuccession,True,Approve Purchase Order for payment,Release Purchase Order,0.093,0.093,1.0
coexistence_Approve_Purchase_Order_for_payment_Release_Suppliers_Invoice,"CoExistence(Approve Purchase Order for payment, Release Suppliers Invoice)'",coexistence,coexistence,True,Approve Purchase Order for payment,Release Suppliers Invoice,0.088,0.089,0.988
notchainsuccession_Approve_Purchase_Order_for_payment_Release_Suppliers_Invoice,"NotChainSuccession(Approve Purchase Order for payment, Release Suppliers Invoice)'",notchainsuccession,NotChainSuccession,True,Approve Purchase Order for payment,Release Suppliers Invoice,0.089,0.089,1.0
coexistence_Approve_Purchase_Order_for_payment_Send_Invoice,"CoExistence(Approve Purchase Order for payment, Send Invoice)",coexistence,coexistence,True,Approve Purchase Order for payment,Send Invoice,0.091,0.091,1.0
coexistence_Approve_Purchase_Order_for_payment_Send_Request_for_Quotation_to_Supplier,"CoExistence(Approve Purchase Order for payment, Send Request for Quotation to Supplier)",coexistence,coexistence,True,Approve Purchase Order for payment,Send Request for Quotation to Supplier,0.091,0.091,1.0
notchainsuccession_Approve_Purchase_Order_for_payment_Send_Request_for_Quotation_to_Supplier,"NotChainSuccession(Approve Purchase Order for payment, Send Request for Quotation to Supplier)",notchainsuccession,NotChainSuccession,True,Approve Purchase Order for payment,Send Request for Quotation to Supplier,0.091,0.091,1.0
coexistence_Approve_Purchase_Order_for_payment_Settle_Conditions_With_Supplier,"CoExistence(Approve Purchase Order for payment, Settle Conditions With Supplier)",coexistence,coexistence,True,Approve Purchase Order for payment,Settle Conditions With Supplier,0.091,0.091,1.0
notchainsuccession_Approve_Purchase_Order_for_payment_Settle_Conditions_With_Supplier,"NotChainSuccession(Approve Purchase Order for payment, Settle Conditions With Supplier)",notchainsuccession,NotChainSuccession,True,Approve Purchase Order for payment,Settle Conditions With Supplier,0.091,0.091,1.0
coexistence_Authorize_Suppliers_Invoice_payment_Analyze_Quotation_Comparison_Map,"CoExistence(Authorize Suppliers Invoice payment, Analyze Quotation Comparison Map)'",coexistence,coexistence,True,Authorize Suppliers Invoice payment,Analyze Quotation Comparison Map,0.091,0.091,1.0
notchainsuccession_Authorize_Suppliers_Invoice_payment_Analyze_Quotation_Comparison_Map,"NotChainSuccession(Authorize Suppliers Invoice payment, Analyze Quotation Comparison Map)'",notchainsuccession,NotChainSuccession,True,Authorize Suppliers Invoice payment,Analyze Quotation Comparison Map,0.091,0.091,1.0
notchainsuccession_Authorize_Suppliers_Invoice_payment_Analyze_Request_for_Quotation,"NotChainSuccession(Authorize Suppliers Invoice payment, Analyze Request for Quotation)'",notchainsuccession,NotChainSuccession,True,Authorize Suppliers Invoice payment,Analyze Request for Quotation,0.167,0.167,1.0
coexistence_Authorize_Suppliers_Invoice_payment_Approve_Purchase_Order_for_payment,"CoExistence(Authorize Suppliers Invoice payment, Approve Purchase Order for payment)'",coexistence,coexistence,True,Authorize Suppliers Invoice payment,Approve Purchase Order for payment,0.091,0.091,1.0
notchainsuccession_Authorize_Suppliers_Invoice_payment_Approve_Purchase_Order_for_payment,"NotChainSuccession(Authorize Suppliers Invoice payment, Approve Purchase Order for payment)'",notchainsuccession,NotChainSuccession,True,Authorize Suppliers Invoice payment,Approve Purchase Order for payment,0.091,0.091,1.0
coexistence_Authorize_Suppliers_Invoice_payment_Choose_best_option,"CoExistence(Authorize Suppliers Invoice payment, Choose best option)'",coexistence,coexistence,True,Authorize Suppliers Invoice payment,Choose best option,0.091,0.091,1.0
notchainsuccession_Authorize_Suppliers_Invoice_payment_Choose_best_option,"NotChainSuccession(Authorize Suppliers Invoice payment, Choose best option)'",notchainsuccession,NotChainSuccession,True,Authorize Suppliers Invoice payment,Choose best option,0.091,0.091,1.0
coexistence_Authorize_Suppliers_Invoice_payment_Confirm_Purchase_Order,"CoExistence(Authorize Suppliers Invoice payment, Confirm Purchase Order)'",coexistence,coexistence,True,Authorize Suppliers Invoice payment,Confirm Purchase Order,0.091,0.091,1.0
notchainsuccession_Authorize_Suppliers_Invoice_payment_Confirm_Purchase_Order,"NotChainSuccession(Authorize Suppliers Invoice payment, Confirm Purchase Order)'",notchainsuccession,NotChainSuccession,True,Authorize Suppliers Invoice payment,Confirm Purchase Order,0.091,0.091,1.0
coexistence_Authorize_Suppliers_Invoice_payment_Create_Purchase_Order,"CoExistence(Authorize Suppliers Invoice payment, Create Purchase Order)'",coexistence,coexistence,True,Authorize Suppliers Invoice payment,Create Purchase Order,0.091,0.091,1.0
notchainsuccession_Authorize_Suppliers_Invoice_payment_Create_Purchase_Order,"NotChainSuccession(Authorize Suppliers Invoice payment, Create Purchase Order)'",notchainsuccession,NotChainSuccession,True,Authorize Suppliers Invoice payment,Create Purchase Order,0.091,0.091,1.0
notchainsuccession_Authorize_Suppliers_Invoice_payment_Create_Purchase_Requisition,"NotChainSuccession(Authorize Suppliers Invoice payment, Create Purchase Requisition)'",notchainsuccession,NotChainSuccession,True,Authorize Suppliers Invoice payment,Create Purchase Requisition,0.112,0.112,1.0
coexistence_Authorize_Suppliers_Invoice_payment_Create_Quotation_comparison_Map,"CoExistence(Authorize Suppliers Invoice payment, Create Quotation comparison Map)'",coexistence,coexistence,True,Authorize Suppliers Invoice payment,Create Quotation comparison Map,0.091,0.091,1.0
notchainsuccession_Authorize_Suppliers_Invoice_payment_Create_Quotation_comparison_Map,"NotChainSuccession(Authorize Suppliers Invoice payment, Create Quotation comparison Map)'",notchainsuccession,NotChainSuccession,True,Authorize Suppliers Invoice payment,Create Quotation comparison Map,0.091,0.091,1.0
notchainsuccession_Authorize_Suppliers_Invoice_payment_Create_Request_for_Quotation,"NotChainSuccession(Authorize Suppliers Invoice payment, Create Request for Quotation)'",notchainsuccession,NotChainSuccession,True,Authorize Suppliers Invoice payment,Create Request for Quotation,0.105,0.105,1.0
coexistence_Authorize_Suppliers_Invoice_payment_Deliver_Goods_Services,"CoExistence(Authorize Suppliers Invoice payment, Deliver Goods Services)'",coexistence,coexistence,True,Authorize Suppliers Invoice payment,Deliver Goods Services,0.091,0.091,1.0
notchainsuccession_Authorize_Suppliers_Invoice_payment_Deliver_Goods_Services,"NotChainSuccession(Authorize Suppliers Invoice payment, Deliver Goods Services)'",notchainsuccession,NotChainSuccession,True,Authorize Suppliers Invoice payment,Deliver Goods Services,0.091,0.091,1.0
coexistence_Authorize_Suppliers_Invoice_payment_Pay_Invoice,"CoExistence(Authorize Suppliers Invoice payment, Pay Invoice)'",coexistence,coexistence,True,Authorize Suppliers Invoice payment,Pay Invoice,0.091,0.091,1.0
coexistence_Authorize_Suppliers_Invoice_payment_Release_Purchase_Order,"CoExistence(Authorize Suppliers Invoice payment, Release Purchase Order)'",coexistence,coexistence,True,Authorize Suppliers Invoice payment,Release Purchase Order,0.093,0.093,1.0
notchainsuccession_Authorize_Suppliers_Invoice_payment_Release_Purchase_Order,"NotChainSuccession(Authorize Suppliers Invoice payment, Release Purchase Order)'",notchainsuccession,NotChainSuccession,True,Authorize Suppliers Invoice payment,Release Purchase Order,0.093,0.093,1.0
coexistence_Authorize_Suppliers_Invoice_payment_Release_Supplier_s_Invoice,"CoExistence(Authorize Suppliers Invoice payment, Release Supplier's Invoice)'",coexistence,coexistence,True,Authorize Suppliers Invoice payment,Release Supplier's Invoice,0.088,0.089,0.988
notchainsuccession_Authorize_Suppliers_Invoice_payment_Release_Supplier_s_Invoice,"NotChainSuccession(Authorize Suppliers Invoice payment, Release Supplier's Invoice)'",notchainsuccession,NotChainSuccession,True,Authorize Suppliers Invoice payment,Release Supplier's Invoice,0.089,0.089,1.0
coexistence_Authorize_Suppliers_Invoice_payment_Send_Invoice,"CoExistence(Authorize Suppliers Invoice payment, Send Invoice)'",coexistence,coexistence,True,Authorize Suppliers Invoice payment,Send Invoice,0.091,0.091,1.0
notchainsuccession_Authorize_Suppliers_Invoice_payment_Send_Invoice,"NotChainSuccession(Authorize Suppliers Invoice payment, Send Invoice)'",notchainsuccession,NotChainSuccession,True,Authorize Suppliers Invoice payment,Send Invoice,0.091,0.091,1.0
coexistence_Authorize_Suppliers_Invoice_payment_Send_Request_for_Quotation_to_Supplier,"CoExistence(Authorize Suppliers Invoice payment, Send Request for Quotation to Supplier)'",coexistence,coexistence,True,Authorize Suppliers Invoice payment,Send Request for Quotation to Supplier,0.091,0.091,1.0
notchainsuccession_Authorize_Suppliers_Invoice_payment_Send_Request_for_Quotation_to_Supplier,"NotChainSuccession(Authorize Suppliers Invoice payment, Send Request for Quotation to Supplier)'",notchainsuccession,NotChainSuccession,True,Authorize Suppliers Invoice payment,Send Request for Quotation to Supplier,0.091,0.091,1.0
coexistence_Authorize_Suppliers_Invoice_payment_Settle_Conditions_With_Supplier,"CoExistence(Authorize Suppliers Invoice payment, Settle Conditions With Supplier)'",coexistence,coexistence,True,Authorize Suppliers Invoice payment,Settle Conditions With Supplier,0.091,0.091,1.0
notchainsuccession_Authorize_Suppliers_Invoice_payment_Settle_Conditions_With_Supplier,"NotChainSuccession(Authorize Suppliers Invoice payment, Settle Conditions With Supplier)'",notchainsuccession,NotChainSuccession,True,Authorize Suppliers Invoice payment,Settle Conditions With Supplier,0.091,0.091,1.0
coexistence_Choose_best_option_Analyze_Quotation_Comparison_Map,"CoExistence(Choose best option, Analyze Quotation Comparison Map)",coexistence,coexistence,True,Choose best option,Analyze Quotation Comparison Map,0.091,0.091,1.0
notchainsuccession_Choose_best_option_Analyze_Quotation_Comparison_Map,"NotChainSuccession(Choose best option, Analyze Quotation Comparison Map)",notchainsuccession,NotChainSuccession,True,Choose best option,Analyze Quotation Comparison Map,0.091,0.091,1.0
notchainsuccession_Choose_best_option_Analyze_Request_for_Quotation,"NotChainSuccession(Choose best option, Analyze Request for Quotation)",notchainsuccession,NotChainSuccession,True,Choose best option,Analyze Request for Quotation,0.167,0.167,1.0
coexistence_Choose_best_option_Approve_Purchase_Order_for_payment,"CoExistence(Choose best option, Approve Purchase Order for payment)",coexistence,coexistence,True,Choose best option,Approve Purchase Order for payment,0.091,0.091,1.0
notchainsuccession_Choose_best_option_Approve_Purchase_Order_for_payment,"NotChainSuccession(Choose best option, Approve Purchase Order for payment)",notchainsuccession,NotChainSuccession,True,Choose best option,Approve Purchase Order for payment,0.091,0.091,1.0
coexistence_Choose_best_option_Authorize_Suppliers_Invoice_payment,"CoExistence(Choose best option, Authorize Suppliers Invoice payment)'",coexistence,coexistence,True,Choose best option,Authorize Suppliers Invoice payment,0.091,0.091,1.0
notchainsuccession_Choose_best_option_Authorize_Suppliers_Invoice_payment,"NotChainSuccession(Choose best option, Authorize Suppliers Invoice payment)'",notchainsuccession,NotChainSuccession,True,Choose best option,Authorize Suppliers Invoice payment,0.091,0.091,1.0
coexistence_Choose_best_option_Confirm_Purchase_Order,"CoExistence(Choose best option, Confirm Purchase Order)",coexistence,coexistence,True,Choose best option,Confirm Purchase Order,0.091,0.091,1.0
notchainsuccession_Choose_best_option_Confirm_Purchase_Order,"NotChainSuccession(Choose best option, Confirm Purchase Order)",notchainsuccession,NotChainSuccession,True,Choose best option,Confirm Purchase Order,0.091,0.091,1.0
coexistence_Choose_best_option_Create_Purchase_Order,"CoExistence(Choose best option, Create Purchase Order)",coexistence,coexistence,True,Choose best option,Create Purchase Order,0.091,0.091,1.0
notchainsuccession_Choose_best_option_Create_Purchase_Order,"NotChainSuccession(Choose best option, Create Purchase Order)",notchainsuccession,NotChainSuccession,True,Choose best option,Create Purchase Order,0.091,0.091,1.0
notchainsuccession_Choose_best_option_Create_Purchase_Requisition,"NotChainSuccession(Choose best option, Create Purchase Requisition)",notchainsuccession,NotChainSuccession,True,Choose best option,Create Purchase Requisition,0.112,0.112,1.0
coexistence_Choose_best_option_Create_Quotation_comparison_Map,"CoExistence(Choose best option, Create Quotation comparison Map)",coexistence,coexistence,True,Choose best option,Create Quotation comparison Map,0.091,0.091,1.0
notchainsuccession_Choose_best_option_Create_Quotation_comparison_Map,"NotChainSuccession(Choose best option, Create Quotation comparison Map)",notchainsuccession,NotChainSuccession,True,Choose best option,Create Quotation comparison Map,0.091,0.091,1.0
notchainsuccession_Choose_best_option_Create_Request_for_Quotation,"NotChainSuccession(Choose best option, Create Request for Quotation)",notchainsuccession,NotChainSuccession,True,Choose best option,Create Request for Quotation,0.105,0.105,1.0
coexistence_Choose_best_option_Deliver_Goods_Services,"CoExistence(Choose best option, Deliver Goods Services)",coexistence,coexistence,True,Choose best option,Deliver Goods Services,0.091,0.091,1.0
notchainsuccession_Choose_best_option_Deliver_Goods_Services,"NotChainSuccession(Choose best option, Deliver Goods Services)",notchainsuccession,NotChainSuccession,True,Choose best option,Deliver Goods Services,0.091,0.091,1.0
coexistence_Choose_best_option_Pay_Invoice,"CoExistence(Choose best option, Pay Invoice)",coexistence,coexistence,True,Choose best option,Pay Invoice,0.091,0.091,1.0
notchainsuccession_Choose_best_option_Pay_Invoice,"NotChainSuccession(Choose best option, Pay Invoice)",notchainsuccession,NotChainSuccession,True,Choose best option,Pay Invoice,0.091,0.091,1.0
coexistence_Choose_best_option_Release_Purchase_Order,"CoExistence(Choose best option, Release Purchase Order)",coexistence,coexistence,True,Choose best option,Release Purchase Order,0.093,0.093,1.0
notchainsuccession_Choose_best_option_Release_Purchase_Order,"NotChainSuccession(Choose best option, Release Purchase Order)",notchainsuccession,NotChainSuccession,True,Choose best option,Release Purchase Order,0.093,0.093,1.0
coexistence_Choose_best_option_Release_Suppliers_Invoice,"CoExistence(Choose best option, Release Suppliers Invoice)'",coexistence,coexistence,True,Choose best option,Release Suppliers Invoice,0.088,0.089,0.988
notchainsuccession_Choose_best_option_Release_Suppliers_Invoice,"NotChainSuccession(Choose best option, Release Suppliers Invoice)'",notchainsuccession,NotChainSuccession,True,Choose best option,Release Suppliers Invoice,0.089,0.089,1.0
coexistence_Choose_best_option_Send_Invoice,"CoExistence(Choose best option, Send Invoice)",coexistence,coexistence,True,Choose best option,Send Invoice,0.091,0.091,1.0
notchainsuccession_Choose_best_option_Send_Invoice,"NotChainSuccession(Choose best option, Send Invoice)",notchainsuccession,NotChainSuccession,True,Choose best option,Send Invoice,0.091,0.091,1.0
coexistence_Choose_best_option_Send_Request_for_Quotation_to_Supplier,"CoExistence(Choose best option, Send Request for Quotation to Supplier)",coexistence,coexistence,True,Choose best option,Send Request for Quotation to Supplier,0.091,0.091,1.0
notchainsuccession_Choose_best_option_Send_Request_for_Quotation_to_Supplier,"NotChainSuccession(Choose best option, Send Request for Quotation to Supplier)",notchainsuccession,NotChainSuccession,True,Choose best option,Send Request for Quotation to Supplier,0.091,0.091,1.0
coexistence_Choose_best_option_Settle_Conditions_With_Supplier,"CoExistence(Choose best option, Settle Conditions With Supplier)",coexistence,coexistence,True,Choose best option,Settle Conditions With Supplier,0.091,0.091,1.0
coexistence_Confirm_Purchase_Order_Analyze_Quotation_Comparison_Map,"CoExistence(Confirm Purchase Order, Analyze Quotation Comparison Map)",coexistence,coexistence,True,Confirm Purchase Order,Analyze Quotation Comparison Map,0.091,0.091,1.0
notchainsuccession_Confirm_Purchase_Order_Analyze_Quotation_Comparison_Map,"NotChainSuccession(Confirm Purchase Order, Analyze Quotation Comparison Map)",notchainsuccession,NotChainSuccession,True,Confirm Purchase Order,Analyze Quotation Comparison Map,0.091,0.091,1.0
notchainsuccession_Confirm_Purchase_Order_Analyze_Request_for_Quotation,"NotChainSuccession(Confirm Purchase Order, Analyze Request for Quotation)",notchainsuccession,NotChainSuccession,True,Confirm Purchase Order,Analyze Request for Quotation,0.167,0.167,1.0
coexistence_Confirm_Purchase_Order_Approve_Purchase_Order_for_payment,"CoExistence(Confirm Purchase Order, Approve Purchase Order for payment)",coexistence,coexistence,True,Confirm Purchase Order,Approve Purchase Order for payment,0.091,0.091,1.0
notchainsuccession_Confirm_Purchase_Order_Approve_Purchase_Order_for_payment,"NotChainSuccession(Confirm Purchase Order, Approve Purchase Order for payment)",notchainsuccession,NotChainSuccession,True,Confirm Purchase Order,Approve Purchase Order for payment,0.091,0.091,1.0
coexistence_Confirm_Purchase_Order_Authorize_Suppliers_Invoice_payment,"CoExistence(Confirm Purchase Order, Authorize Suppliers Invoice payment)'",coexistence,coexistence,True,Confirm Purchase Order,Authorize Suppliers Invoice payment,0.091,0.091,1.0
notchainsuccession_Confirm_Purchase_Order_Authorize_Suppliers_Invoice_payment,"NotChainSuccession(Confirm Purchase Order, Authorize Suppliers Invoice payment)'",notchainsuccession,NotChainSuccession,True,Confirm Purchase Order,Authorize Suppliers Invoice payment,0.091,0.091,1.0
coexistence_Confirm_Purchase_Order_Choose_best_option,"CoExistence(Confirm Purchase Order, Choose best option)",coexistence,coexistence,True,Confirm Purchase Order,Choose best option,0.091,0.091,1.0
notchainsuccession_Confirm_Purchase_Order_Choose_best_option,"NotChainSuccession(Confirm Purchase Order, Choose best option)",notchainsuccession,NotChainSuccession,True,Confirm Purchase Order,Choose best option,0.091,0.091,1.0
coexistence_Confirm_Purchase_Order_Create_Purchase_Order,"CoExistence(Confirm Purchase Order, Create Purchase Order)",coexistence,coexistence,True,Confirm Purchase Order,Create Purchase Order,0.091,0.091,1.0
notchainsuccession_Confirm_Purchase_Order_Create_Purchase_Order,"NotChainSuccession(Confirm Purchase Order, Create Purchase Order)",notchainsuccession,NotChainSuccession,True,Confirm Purchase Order,Create Purchase Order,0.091,0.091,1.0
notchainsuccession_Confirm_Purchase_Order_Create_Purchase_Requisition,"NotChainSuccession(Confirm Purchase Order, Create Purchase Requisition)",notchainsuccession,NotChainSuccession,True,Confirm Purchase Order,Create Purchase Requisition,0.112,0.112,1.0
coexistence_Confirm_Purchase_Order_Create_Quotation_comparison_Map,"CoExistence(Confirm Purchase Order, Create Quotation comparison Map)",coexistence,coexistence,True,Confirm Purchase Order,Create Quotation comparison Map,0.091,0.091,1.0
notchainsuccession_Confirm_Purchase_Order_Create_Quotation_comparison_Map,"NotChainSuccession(Confirm Purchase Order, Create Quotation comparison Map)",notchainsuccession,NotChainSuccession,True,Confirm Purchase Order,Create Quotation comparison Map,0.091,0.091,1.0
notchainsuccession_Confirm_Purchase_Order_Create_Request_for_Quotation,"NotChainSuccession(Confirm Purchase Order, Create Request for Quotation)",notchainsuccession,NotChainSuccession,True,Confirm Purchase Order,Create Request for Quotation,0.105,0.105,1.0
coexistence_Confirm_Purchase_Order_Deliver_Goods_Services,"CoExistence(Confirm Purchase Order, Deliver Goods Services)",coexistence,coexistence,True,Confirm Purchase Order,Deliver Goods Services,0.091,0.091,1.0
coexistence_Confirm_Purchase_Order_Pay_Invoice,"CoExistence(Confirm Purchase Order, Pay Invoice)",coexistence,coexistence,True,Confirm Purchase Order,Pay Invoice,0.091,0.091,1.0
notchainsuccession_Confirm_Purchase_Order_Pay_Invoice,"NotChainSuccession(Confirm Purchase Order, Pay Invoice)",notchainsuccession,NotChainSuccession,True,Confirm Purchase Order,Pay Invoice,0.091,0.091,1.0
coexistence_Confirm_Purchase_Order_Release_Purchase_Order,"CoExistence(Confirm Purchase Order, Release Purchase Order)",coexistence,coexistence,True,Confirm Purchase Order,Release Purchase Order,0.093,0.093,1.0
notchainsuccession_Confirm_Purchase_Order_Release_Purchase_Order,"NotChainSuccession(Confirm Purchase Order, Release Purchase Order)",notchainsuccession,NotChainSuccession,True,Confirm Purchase Order,Release Purchase Order,0.093,0.093,1.0
coexistence_Confirm_Purchase_Order_Release_Suppliers_Invoice,"CoExistence(Confirm Purchase Order, Release Suppliers Invoice)'",coexistence,coexistence,True,Confirm Purchase Order,Release Suppliers Invoice,0.088,0.089,0.988
notchainsuccession_Confirm_Purchase_Order_Release_Suppliers_Invoice,"NotChainSuccession(Confirm Purchase Order, Release Suppliers Invoice)'",notchainsuccession,NotChainSuccession,True,Confirm Purchase Order,Release Suppliers Invoice,0.089,0.089,1.0
coexistence_Confirm_Purchase_Order_Send_Invoice,"CoExistence(Confirm Purchase Order, Send Invoice)",coexistence,coexistence,True,Confirm Purchase Order,Send Invoice,0.091,0.091,1.0
notchainsuccession_Confirm_Purchase_Order_Send_Invoice,"NotChainSuccession(Confirm Purchase Order, Send Invoice)",notchainsuccession,NotChainSuccession,True,Confirm Purchase Order,Send Invoice,0.091,0.091,1.0
coexistence_Confirm_Purchase_Order_Send_Request_for_Quotation_to_Supplier,"CoExistence(Confirm Purchase Order, Send Request for Quotation to Supplier)",coexistence,coexistence,True,Confirm Purchase Order,Send Request for Quotation to Supplier,0.091,0.091,1.0
notchainsuccession_Confirm_Purchase_Order_Send_Request_for_Quotation_to_Supplier,"NotChainSuccession(Confirm Purchase Order, Send Request for Quotation to Supplier)",notchainsuccession,NotChainSuccession,True,Confirm Purchase Order,Send Request for Quotation to Supplier,0.091,0.091,1.0
coexistence_Confirm_Purchase_Order_Settle_Conditions_With_Supplier,"CoExistence(Confirm Purchase Order, Settle Conditions With Supplier)",coexistence,coexistence,True,Confirm Purchase Order,Settle Conditions With Supplier,0.091,0.091,1.0
notchainsuccession_Confirm_Purchase_Order_Settle_Conditions_With_Supplier,"NotChainSuccession(Confirm Purchase Order, Settle Conditions With Supplier)",notchainsuccession,NotChainSuccession,True,Confirm Purchase Order,Settle Conditions With Supplier,0.091,0.091,1.0
coexistence_Create_Purchase_Order_Analyze_Quotation_Comparison_Map,"CoExistence(Create Purchase Order, Analyze Quotation Comparison Map)",coexistence,coexistence,True,Create Purchase Order,Analyze Quotation Comparison Map,0.091,0.091,1.0
notchainsuccession_Create_Purchase_Order_Analyze_Quotation_Comparison_Map,"NotChainSuccession(Create Purchase Order, Analyze Quotation Comparison Map)",notchainsuccession,NotChainSuccession,True,Create Purchase Order,Analyze Quotation Comparison Map,0.091,0.091,1.0
notchainsuccession_Create_Purchase_Order_Analyze_Request_for_Quotation,"NotChainSuccession(Create Purchase Order, Analyze Request for Quotation)",notchainsuccession,NotChainSuccession,True,Create Purchase Order,Analyze Request for Quotation,0.167,0.167,1.0
coexistence_Create_Purchase_Order_Approve_Purchase_Order_for_payment,"CoExistence(Create Purchase Order, Approve Purchase Order for payment)",coexistence,coexistence,True,Create Purchase Order,Approve Purchase Order for payment,0.091,0.091,1.0
notchainsuccession_Create_Purchase_Order_Approve_Purchase_Order_for_payment,"NotChainSuccession(Create Purchase Order, Approve Purchase Order for payment)",notchainsuccession,NotChainSuccession,True,Create Purchase Order,Approve Purchase Order for payment,0.091,0.091,1.0
coexistence_Create_Purchase_Order_Authorize_Suppliers_Invoice_payment,"CoExistence(Create Purchase Order, Authorize Suppliers Invoice payment)'",coexistence,coexistence,True,Create Purchase Order,Authorize Suppliers Invoice payment,0.091,0.091,1.0
notchainsuccession_Create_Purchase_Order_Authorize_Suppliers_Invoice_payment,"NotChainSuccession(Create Purchase Order, Authorize Suppliers Invoice payment)'",notchainsuccession,NotChainSuccession,True,Create Purchase Order,Authorize Suppliers Invoice payment,0.091,0.091,1.0
coexistence_Create_Purchase_Order_Choose_best_option,"CoExistence(Create Purchase Order, Choose best option)",coexistence,coexistence,True,Create Purchase Order,Choose best option,0.091,0.091,1.0
notchainsuccession_Create_Purchase_Order_Choose_best_option,"NotChainSuccession(Create Purchase Order, Choose best option)",notchainsuccession,NotChainSuccession,True,Create Purchase Order,Choose best option,0.091,0.091,1.0
coexistence_Create_Purchase_Order_Confirm_Purchase_Order,"CoExistence(Create Purchase Order, Confirm Purchase Order)",coexistence,coexistence,True,Create Purchase Order,Confirm Purchase Order,0.091,0.091,1.0
