candidate_id,Constraint,template,rule,simulator_supported,arg0,arg1,Support,Coverage,Confidence
notchainsuccession_W_Nabellen_incomplete_dossiers_W_Nabellen_offertes,"NotChainSuccession(W_Nabellen incomplete dossiers, W_Nabellen offertes)",notchainsuccession,NotChainSuccession,True,W_Nabellen incomplete dossiers,W_Nabellen offertes,0.152,0.152,1.0
precedence_A_ACCEPTED_W_Nabellen_offertes,"Precedence(A_ACCEPTED, W_Nabellen offertes)",precedence,precedence,True,A_ACCEPTED,W_Nabellen offertes,0.114,0.114,1.0
precedence_A_FINALIZED_W_Nabellen_offertes,"Precedence(A_FINALIZED, W_Nabellen offertes)",precedence,precedence,True,A_FINALIZED,W_Nabellen offertes,0.114,0.114,1.0
precedence_A_PARTLYSUBMITTED_W_Nabellen_offertes,"Precedence(A_PARTLYSUBMITTED, W_Nabellen offertes)",precedence,precedence,True,A_PARTLYSUBMITTED,W_Nabellen offertes,0.114,0.114,1.0
precedence_A_PREACCEPTED_W_Nabellen_offertes,"Precedence(A_PREACCEPTED, W_Nabellen offertes)",precedence,precedence,True,A_PREACCEPTED,W_Nabellen offertes,0.114,0.114,1.0
precedence_A_SUBMITTED_W_Nabellen_offertes,"Precedence(A_SUBMITTED, W_Nabellen offertes)",precedence,precedence,True,A_SUBMITTED,W_Nabellen offertes,0.114,0.114,1.0
precedence_O_CREATED_W_Nabellen_offertes,"Precedence(O_CREATED, W_Nabellen offertes)",precedence,precedence,True,O_CREATED,W_Nabellen offertes,0.114,0.114,1.0
precedence_O_SELECTED_W_Nabellen_offertes,"Precedence(O_SELECTED, W_Nabellen offertes)",precedence,precedence,True,O_SELECTED,W_Nabellen offertes,0.114,0.114,1.0
precedence_O_SENT_W_Nabellen_offertes,"Precedence(O_SENT, W_Nabellen offertes)",precedence,precedence,True,O_SENT,W_Nabellen offertes,0.114,0.114,1.0
precedence_W_Completeren_aanvraag_W_Nabellen_offertes,"Precedence(W_Completeren aanvraag, W_Nabellen offertes)",precedence,precedence,True,W_Completeren aanvraag,W_Nabellen offertes,0.114,0.114,1.0
coexistence_W_Nabellen_offertes_A_ACCEPTED,"CoExistence(W_Nabellen offertes, A_ACCEPTED)",coexistence,coexistence,True,W_Nabellen offertes,A_ACCEPTED,0.139,0.14,0.995
notchainsuccession_W_Nabellen_offertes_A_ACCEPTED,"NotChainSuccession(W_Nabellen offertes, A_ACCEPTED)",notchainsuccession,NotChainSuccession,True,W_Nabellen offertes,A_ACCEPTED,0.14,0.14,1.0
coexistence_W_Nabellen_offertes_A_FINALIZED,"CoExistence(W_Nabellen offertes, A_FINALIZED)",coexistence,coexistence,True,W_Nabellen offertes,A_FINALIZED,0.139,0.139,1.0
notchainsuccession_W_Nabellen_offertes_A_FINALIZED,"NotChainSuccession(W_Nabellen offertes, A_FINALIZED)",notchainsuccession,NotChainSuccession,True,W_Nabellen offertes,A_FINALIZED,0.139,0.139,1.0
notchainsuccession_W_Nabellen_offertes_A_PARTLYSUBMITTED,"NotChainSuccession(W_Nabellen offertes, A_PARTLYSUBMITTED)",notchainsuccession,NotChainSuccession,True,W_Nabellen offertes,A_PARTLYSUBMITTED,0.219,0.219,1.0
notchainsuccession_W_Nabellen_offertes_A_PREACCEPTED,"NotChainSuccession(W_Nabellen offertes, A_PREACCEPTED)",notchainsuccession,NotChainSuccession,True,W_Nabellen offertes,A_PREACCEPTED,0.162,0.162,1.0
notchainsuccession_W_Nabellen_offertes_A_SUBMITTED,"NotChainSuccession(W_Nabellen offertes, A_SUBMITTED)",notchainsuccession,NotChainSuccession,True,W_Nabellen offertes,A_SUBMITTED,0.219,0.219,1.0
coexistence_W_Nabellen_offertes_O_CREATED,"CoExistence(W_Nabellen offertes, O_CREATED)",coexistence,coexistence,True,W_Nabellen offertes,O_CREATED,0.143,0.143,1.0
notchainsuccession_W_Nabellen_offertes_O_CREATED,"NotChainSuccession(W_Nabellen offertes, O_CREATED)",notchainsuccession,NotChainSuccession,True,W_Nabellen offertes,O_CREATED,0.143,0.143,1.0
coexistence_W_Nabellen_offertes_O_SELECTED,"CoExistence(W_Nabellen offertes, O_SELECTED)",coexistence,coexistence,True,W_Nabellen offertes,O_SELECTED,0.143,0.143,1.0
notchainsuccession_W_Nabellen_offertes_O_SELECTED,"NotChainSuccession(W_Nabellen offertes, O_SELECTED)",notchainsuccession,NotChainSuccession,True,W_Nabellen offertes,O_SELECTED,0.14,0.143,0.98
coexistence_W_Nabellen_offertes_O_SENT,"CoExistence(W_Nabellen offertes, O_SENT)",coexistence,coexistence,True,W_Nabellen offertes,O_SENT,0.143,0.143,1.0
notchainsuccession_W_Nabellen_offertes_O_SENT,"NotChainSuccession(W_Nabellen offertes, O_SENT)",notchainsuccession,NotChainSuccession,True,W_Nabellen offertes,O_SENT,0.143,0.143,1.0
notchainsuccession_W_Nabellen_offertes_W_Completeren_aanvraag,"NotChainSuccession(W_Nabellen offertes, W_Completeren aanvraag)",notchainsuccession,NotChainSuccession,True,W_Nabellen offertes,W_Completeren aanvraag,0.272,0.297,0.916
notchainsuccession_W_Valideren_aanvraag_A_ACCEPTED,"NotChainSuccession(W_Valideren aanvraag, A_ACCEPTED)",notchainsuccession,NotChainSuccession,True,W_Valideren aanvraag,A_ACCEPTED,0.066,0.066,1.0
notchainsuccession_W_Valideren_aanvraag_A_FINALIZED,"NotChainSuccession(W_Valideren aanvraag, A_FINALIZED)",notchainsuccession,NotChainSuccession,True,W_Valideren aanvraag,A_FINALIZED,0.065,0.065,1.0
notchainsuccession_W_Valideren_aanvraag_A_PARTLYSUBMITTED,"NotChainSuccession(W_Valideren aanvraag, A_PARTLYSUBMITTED)",notchainsuccession,NotChainSuccession,True,W_Valideren aanvraag,A_PARTLYSUBMITTED,0.145,0.145,1.0
notchainsuccession_W_Valideren_aanvraag_A_PREACCEPTED,"NotChainSuccession(W_Valideren aanvraag, A_PREACCEPTED)",notchainsuccession,NotChainSuccession,True,W_Valideren aanvraag,A_PREACCEPTED,0.088,0.088,1.0
notchainsuccession_W_Valideren_aanvraag_A_SUBMITTED,"NotChainSuccession(W_Valideren aanvraag, A_SUBMITTED)",notchainsuccession,NotChainSuccession,True,W_Valideren aanvraag,A_SUBMITTED,0.145,0.145,1.0
notchainsuccession_W_Valideren_aanvraag_O_CREATED,"NotChainSuccession(W_Valideren aanvraag, O_CREATED)",notchainsuccession,NotChainSuccession,True,W_Valideren aanvraag,O_CREATED,0.069,0.069,1.0
notchainsuccession_W_Valideren_aanvraag_O_SELECTED,"NotChainSuccession(W_Valideren aanvraag, O_SELECTED)",notchainsuccession,NotChainSuccession,True,W_Valideren aanvraag,O_SELECTED,0.068,0.069,0.995
notchainsuccession_W_Valideren_aanvraag_O_SENT,"NotChainSuccession(W_Valideren aanvraag, O_SENT)",notchainsuccession,NotChainSuccession,True,W_Valideren aanvraag,O_SENT,0.069,0.069,1.0
coexistence_W_Valideren_aanvraag_O_SENT_BACK,"CoExistence(W_Valideren aanvraag, O_SENT_BACK)",coexistence,coexistence,True,W_Valideren aanvraag,O_SENT_BACK,0.054,0.054,1.0
notchainsuccession_W_Valideren_aanvraag_O_SENT_BACK,"NotChainSuccession(W_Valideren aanvraag, O_SENT_BACK)",notchainsuccession,NotChainSuccession,True,W_Valideren aanvraag,O_SENT_BACK,0.054,0.054,1.0
notchainsuccession_W_Valideren_aanvraag_W_Completeren_aanvraag,"NotChainSuccession(W_Valideren aanvraag, W_Completeren aanvraag)",notchainsuccession,NotChainSuccession,True,W_Valideren aanvraag,W_Completeren aanvraag,0.223,0.223,1.0
notchainsuccession_W_Valideren_aanvraag_W_Nabellen_offertes,"NotChainSuccession(W_Valideren aanvraag, W_Nabellen offertes)",notchainsuccession,NotChainSuccession,True,W_Valideren aanvraag,W_Nabellen offertes,0.141,0.154,0.912
