candidate_id,Constraint,template,rule,simulator_supported,arg0,arg1,Support,Coverage,Confidence
notprecedence_A_CANCELLED_A_SUBMITTED,"NotPrecedence(A_CANCELLED, A_SUBMITTED)",notprecedence,,False,A_CANCELLED,A_SUBMITTED,0.105,0.105,1.0
notprecedence_A_DECLINED_A_SUBMITTED,"NotPrecedence(A_DECLINED, A_SUBMITTED)",notprecedence,,False,A_DECLINED,A_SUBMITTED,0.105,0.105,1.0
notprecedence_A_FINALIZED_A_SUBMITTED,"NotPrecedence(A_FINALIZED, A_SUBMITTED)",notprecedence,,False,A_FINALIZED,A_SUBMITTED,0.105,0.105,1.0
notprecedence_A_PARTLYSUBMITTED_A_SUBMITTED,"NotPrecedence(A_PARTLYSUBMITTED, A_SUBMITTED)",notprecedence,,False,A_PARTLYSUBMITTED,A_SUBMITTED,0.105,0.105,1.0
notprecedence_A_PREACCEPTED_A_SUBMITTED,"NotPrecedence(A_PREACCEPTED, A_SUBMITTED)",notprecedence,,False,A_PREACCEPTED,A_SUBMITTED,0.105,0.105,1.0
notprecedence_A_REGISTERED_A_SUBMITTED,"NotPrecedence(A_REGISTERED, A_SUBMITTED)",notprecedence,,False,A_REGISTERED,A_SUBMITTED,0.105,0.105,1.0
notchainresponse_A_SUBMITTED_A_ACCEPTED,"NotChainResponse(A_SUBMITTED, A_ACCEPTED)",notchainresponse,,False,A_SUBMITTED,A_ACCEPTED,0.105,0.105,1.0
notchainresponse_A_SUBMITTED_A_ACTIVATED,"NotChainResponse(A_SUBMITTED, A_ACTIVATED)",notchainresponse,,False,A_SUBMITTED,A_ACTIVATED,0.105,0.105,1.0
notchainresponse_A_SUBMITTED_A_APPROVED,"NotChainResponse(A_SUBMITTED, A_APPROVED)",notchainresponse,,False,A_SUBMITTED,A_APPROVED,0.105,0.105,1.0
notchainresponse_A_SUBMITTED_A_CANCELLED,"NotChainResponse(A_SUBMITTED, A_CANCELLED)",notchainresponse,,False,A_SUBMITTED,A_CANCELLED,0.105,0.105,1.0
notchainresponse_A_SUBMITTED_A_DECLINED,"NotChainResponse(A_SUBMITTED, A_DECLINED)",notchainresponse,,False,A_SUBMITTED,A_DECLINED,0.105,0.105,1.0
notchainresponse_A_SUBMITTED_A_FINALIZED,"NotChainResponse(A_SUBMITTED, A_FINALIZED)",notchainresponse,,False,A_SUBMITTED,A_FINALIZED,0.105,0.105,1.0
response_A_SUBMITTED_A_PARTLYSUBMITTED,"Response(A_SUBMITTED, A_PARTLYSUBMITTED)",response,eventually,True,A_SUBMITTED,A_PARTLYSUBMITTED,0.105,0.105,1.0
coexistence_A_SUBMITTED_A_PARTLYSUBMITTED,"CoExistence(A_SUBMITTED, A_PARTLYSUBMITTED)",coexistence,coexistence,True,A_SUBMITTED,A_PARTLYSUBMITTED,0.21,0.21,1.0
notchainresponse_A_SUBMITTED_A_PREACCEPTED,"NotChainResponse(A_SUBMITTED, A_PREACCEPTED)",notchainresponse,,False,A_SUBMITTED,A_PREACCEPTED,0.105,0.105,1.0
notchainresponse_A_SUBMITTED_A_REGISTERED,"NotChainResponse(A_SUBMITTED, A_REGISTERED)",notchainresponse,,False,A_SUBMITTED,A_REGISTERED,0.105,0.105,1.0
notchainresponse_A_SUBMITTED_O_ACCEPTED,"NotChainResponse(A_SUBMITTED, O_ACCEPTED)",notchainresponse,,False,A_SUBMITTED,O_ACCEPTED,0.105,0.105,1.0
notchainresponse_A_SUBMITTED_O_CANCELLED,"NotChainResponse(A_SUBMITTED, O_CANCELLED)",notchainresponse,,False,A_SUBMITTED,O_CANCELLED,0.105,0.105,1.0
notchainresponse_A_SUBMITTED_O_CREATED,"NotChainResponse(A_SUBMITTED, O_CREATED)",notchainresponse,,False,A_SUBMITTED,O_CREATED,0.105,0.105,1.0
notchainresponse_A_SUBMITTED_O_SELECTED,"NotChainResponse(A_SUBMITTED, O_SELECTED)",notchainresponse,,False,A_SUBMITTED,O_SELECTED,0.105,0.105,1.0
notchainresponse_A_SUBMITTED_O_SENT,"NotChainResponse(A_SUBMITTED, O_SENT)",notchainresponse,,False,A_SUBMITTED,O_SENT,0.105,0.105,1.0
notchainresponse_A_SUBMITTED_O_SENT_BACK,"NotChainResponse(A_SUBMITTED, O_SENT_BACK)",notchainresponse,,False,A_SUBMITTED,O_SENT_BACK,0.105,0.105,1.0
notchainresponse_A_SUBMITTED_W_Afhandelen_leads,"NotChainResponse(A_SUBMITTED, W_Afhandelen leads)",notchainresponse,,False,A_SUBMITTED,W_Afhandelen leads,0.105,0.105,1.0
notchainresponse_A_SUBMITTED_W_Completeren_aanvraag,"NotChainResponse(A_SUBMITTED, W_Completeren aanvraag)",notchainresponse,,False,A_SUBMITTED,W_Completeren aanvraag,0.105,0.105,1.0
notchainresponse_A_SUBMITTED_W_Nabellen_incomplete_dossiers,"NotChainResponse(A_SUBMITTED, W_Nabellen incomplete dossiers)",notchainresponse,,False,A_SUBMITTED,W_Nabellen incomplete dossiers,0.105,0.105,1.0
notchainresponse_A_SUBMITTED_W_Nabellen_offertes,"NotChainResponse(A_SUBMITTED, W_Nabellen offertes)",notchainresponse,,False,A_SUBMITTED,W_Nabellen offertes,0.105,0.105,1.0
notchainresponse_A_SUBMITTED_W_Valideren_aanvraag,"NotChainResponse(A_SUBMITTED, W_Valideren aanvraag)",notchainresponse,,False,A_SUBMITTED,W_Valideren aanvraag,0.105,0.105,1.0
notprecedence_O_ACCEPTED_A_SUBMITTED,"NotPrecedence(O_ACCEPTED, A_SUBMITTED)",notprecedence,,False,O_ACCEPTED,A_SUBMITTED,0.105,0.105,1.0
notprecedence_O_CANCELLED_A_SUBMITTED,"NotPrecedence(O_CANCELLED, A_SUBMITTED)",notprecedence,,False,O_CANCELLED,A_SUBMITTED,0.105,0.105,1.0
notprecedence_O_CREATED_A_SUBMITTED,"NotPrecedence(O_CREATED, A_SUBMITTED)",notprecedence,,False,O_CREATED,A_SUBMITTED,0.105,0.105,1.0
notprecedence_O_SELECTED_A_SUBMITTED,"NotPrecedence(O_SELECTED, A_SUBMITTED)",notprecedence,,False,O_SELECTED,A_SUBMITTED,0.105,0.105,1.0
notprecedence_O_SENT_A_SUBMITTED,"NotPrecedence(O_SENT, A_SUBMITTED)",notprecedence,,False,O_SENT,A_SUBMITTED,0.105,0.105,1.0
notprecedence_O_SENT_BACK_A_SUBMITTED,"NotPrecedence(O_SENT_BACK, A_SUBMITTED)",notprecedence,,False,O_SENT_BACK,A_SUBMITTED,0.105,0.105,1.0
notprecedence_W_Afhandelen_leads_A_SUBMITTED,"NotPrecedence(W_Afhandelen leads, A_SUBMITTED)",notprecedence,,False,W_Afhandelen leads,A_SUBMITTED,0.105,0.105,1.0
notprecedence_W_Completeren_aanvraag_A_SUBMITTED,"NotPrecedence(W_Completeren aanvraag, A_SUBMITTED)",notprecedence,,False,W_Completeren aanvraag,A_SUBMITTED,0.105,0.105,1.0
notprecedence_W_Nabellen_incomplete_dossiers_A_SUBMITTED,"NotPrecedence(W_Nabellen incomplete dossiers, A_SUBMITTED)",notprecedence,,False,W_Nabellen incomplete dossiers,A_SUBMITTED,0.105,0.105,1.0
notprecedence_W_Nabellen_offertes_A_SUBMITTED,"NotPrecedence(W_Nabellen offertes, A_SUBMITTED)",notprecedence,,False,W_Nabellen offertes,A_SUBMITTED,0.105,0.105,1.0
notprecedence_W_Valideren_aanvraag_A_SUBMITTED,"NotPrecedence(W_Valideren aanvraag, A_SUBMITTED)",notprecedence,,False,W_Valideren aanvraag,A_SUBMITTED,0.105,0.105,1.0
atmost2_O_ACCEPTED,AtMost2(O_ACCEPTED),atmost2,,False,O_ACCEPTED,,0.052,0.052,1.0
notchainsuccession_O_ACCEPTED_A_PARTLYSUBMITTED,"NotChainSuccession(O_ACCEPTED, A_PARTLYSUBMITTED)",notchainsuccession,NotChainSuccession,True,O_ACCEPTED,A_PARTLYSUBMITTED,0.114,0.114,1.0
notchainsuccession_O_ACCEPTED_A_PREACCEPTED,"NotChainSuccession(O_ACCEPTED, A_PREACCEPTED)",notchainsuccession,NotChainSuccession,True,O_ACCEPTED,A_PREACCEPTED,0.057,0.057,1.0
notchainsuccession_O_ACCEPTED_A_SUBMITTED,"NotChainSuccession(O_ACCEPTED, A_SUBMITTED)",notchainsuccession,NotChainSuccession,True,O_ACCEPTED,A_SUBMITTED,0.114,0.114,1.0
notchainsuccession_O_ACCEPTED_W_Completeren_aanvraag,"NotChainSuccession(O_ACCEPTED, W_Completeren aanvraag)",notchainsuccession,NotChainSuccession,True,O_ACCEPTED,W_Completeren aanvraag,0.191,0.191,1.0
notchainsuccession_O_ACCEPTED_W_Nabellen_offertes,"NotChainSuccession(O_ACCEPTED, W_Nabellen offertes)",notchainsuccession,NotChainSuccession,True,O_ACCEPTED,W_Nabellen offertes,0.123,0.123,1.0
atmost2_O_CANCELLED,AtMost2(O_CANCELLED),atmost2,,False,O_CANCELLED,,0.051,0.052,0.975
notchainsuccession_O_CANCELLED_A_PARTLYSUBMITTED,"NotChainSuccession(O_CANCELLED, A_PARTLYSUBMITTED)",notchainsuccession,NotChainSuccession,True,O_CANCELLED,A_PARTLYSUBMITTED,0.12,0.12,1.0
notchainsuccession_O_CANCELLED_A_PREACCEPTED,"NotChainSuccession(O_CANCELLED, A_PREACCEPTED)",notchainsuccession,NotChainSuccession,True,O_CANCELLED,A_PREACCEPTED,0.063,0.063,1.0
notchainsuccession_O_CANCELLED_A_SUBMITTED,"NotChainSuccession(O_CANCELLED, A_SUBMITTED)",notchainsuccession,NotChainSuccession,True,O_CANCELLED,A_SUBMITTED,0.12,0.12,1.0
notchainsuccession_O_CANCELLED_W_Completeren_aanvraag,"NotChainSuccession(O_CANCELLED, W_Completeren aanvraag)",notchainsuccession,NotChainSuccession,True,O_CANCELLED,W_Completeren aanvraag,0.198,0.198,1.0
notchainsuccession_O_CANCELLED_W_Nabellen_offertes,"NotChainSuccession(O_CANCELLED, W_Nabellen offertes)",notchainsuccession,NotChainSuccession,True,O_CANCELLED,W_Nabellen offertes,0.124,0.13,0.953
atmost3_O_CREATED,AtMost3(O_CREATED),atmost3,,False,O_CREATED,,0.052,0.052,0.986
coexistence_O_CREATED_A_ACCEPTED,"CoExistence(O_CREATED, A_ACCEPTED)",coexistence,coexistence,True,O_CREATED,A_ACCEPTED,0.053,0.054,0.986
notchainsuccession_O_CREATED_A_ACCEPTED,"NotChainSuccession(O_CREATED, A_ACCEPTED)",notchainsuccession,NotChainSuccession,True,O_CREATED,A_ACCEPTED,0.054,0.054,1.0
coexistence_O_CREATED_A_FINALIZED,"CoExistence(O_CREATED, A_FINALIZED)",coexistence,coexistence,True,O_CREATED,A_FINALIZED,0.053,0.053,1.0
notchainsuccession_O_CREATED_A_FINALIZED,"NotChainSuccession(O_CREATED, A_FINALIZED)",notchainsuccession,NotChainSuccession,True,O_CREATED,A_FINALIZED,0.053,0.053,1.0
notchainsuccession_O_CREATED_A_PARTLYSUBMITTED,"NotChainSuccession(O_CREATED, A_PARTLYSUBMITTED)",notchainsuccession,NotChainSuccession,True,O_CREATED,A_PARTLYSUBMITTED,0.133,0.133,1.0
notchainsuccession_O_CREATED_A_PREACCEPTED,"NotChainSuccession(O_CREATED, A_PREACCEPTED)",notchainsuccession,NotChainSuccession,True,O_CREATED,A_PREACCEPTED,0.076,0.076,1.0
notchainsuccession_O_CREATED_A_SUBMITTED,"NotChainSuccession(O_CREATED, A_SUBMITTED)",notchainsuccession,NotChainSuccession,True,O_CREATED,A_SUBMITTED,0.133,0.133,1.0
coexistence_O_CREATED_O_SELECTED,"CoExistence(O_CREATED, O_SELECTED)",coexistence,coexistence,True,O_CREATED,O_SELECTED,0.057,0.057,1.0
notchainsuccession_O_CREATED_O_SELECTED,"NotChainSuccession(O_CREATED, O_SELECTED)",notchainsuccession,NotChainSuccession,True,O_CREATED,O_SELECTED,0.057,0.057,1.0
coexistence_O_CREATED_O_SENT,"CoExistence(O_CREATED, O_SENT)",coexistence,coexistence,True,O_CREATED,O_SENT,0.057,0.057,1.0
notchainsuccession_O_CREATED_W_Completeren_aanvraag,"NotChainSuccession(O_CREATED, W_Completeren aanvraag)",notchainsuccession,NotChainSuccession,True,O_CREATED,W_Completeren aanvraag,0.211,0.211,1.0
coexistence_O_CREATED_W_Nabellen_offertes,"CoExistence(O_CREATED, W_Nabellen offertes)",coexistence,coexistence,True,O_CREATED,W_Nabellen offertes,0.143,0.143,1.0
notchainsuccession_O_CREATED_W_Nabellen_offertes,"NotChainSuccession(O_CREATED, W_Nabellen offertes)",notchainsuccession,NotChainSuccession,True,O_CREATED,W_Nabellen offertes,0.143,0.143,1.0
absence_O_DECLINED,Absence(O_DECLINED),absence,not_allowed,True,O_DECLINED,,0.05,0.052,0.962
atmost1_O_DECLINED,AtMost1(O_DECLINED),atmost1,,False,O_DECLINED,,0.05,0.052,0.962
notsuccession_O_DECLINED_A_DECLINED,"NotSuccession(O_DECLINED, A_DECLINED)",notsuccession,,False,O_DECLINED,A_DECLINED,0.071,0.076,0.936
notcoexistence_O_DECLINED_A_PARTLYSUBMITTED,"NotCoExistence(O_DECLINED, A_PARTLYSUBMITTED)",notcoexistence,,False,O_DECLINED,A_PARTLYSUBMITTED,0.101,0.109,0.927
notchainsuccession_O_DECLINED_A_PREACCEPTED,"NotChainSuccession(O_DECLINED, A_PREACCEPTED)",notchainsuccession,NotChainSuccession,True,O_DECLINED,A_PREACCEPTED,0.052,0.052,1.0
notcoexistence_O_DECLINED_A_SUBMITTED,"NotCoExistence(O_DECLINED, A_SUBMITTED)",notcoexistence,,False,O_DECLINED,A_SUBMITTED,0.101,0.109,0.927
notchainsuccession_O_DECLINED_W_Completeren_aanvraag,"NotChainSuccession(O_DECLINED, W_Completeren aanvraag)",notchainsuccession,NotChainSuccession,True,O_DECLINED,W_Completeren aanvraag,0.186,0.186,1.0
notchainsuccession_O_DECLINED_W_Nabellen_offertes,"NotChainSuccession(O_DECLINED, W_Nabellen offertes)",notchainsuccession,NotChainSuccession,True,O_DECLINED,W_Nabellen offertes,0.118,0.118,0.998
atmost3_O_SELECTED,AtMost3(O_SELECTED),atmost3,,False,O_SELECTED,,0.052,0.052,0.986
coexistence_O_SELECTED_A_ACCEPTED,"CoExistence(O_SELECTED, A_ACCEPTED)",coexistence,coexistence,True,O_SELECTED,A_ACCEPTED,0.053,0.054,0.986
notchainsuccession_O_SELECTED_A_ACCEPTED,"NotChainSuccession(O_SELECTED, A_ACCEPTED)",notchainsuccession,NotChainSuccession,True,O_SELECTED,A_ACCEPTED,0.054,0.054,1.0
coexistence_O_SELECTED_A_FINALIZED,"CoExistence(O_SELECTED, A_FINALIZED)",coexistence,coexistence,True,O_SELECTED,A_FINALIZED,0.053,0.053,1.0
notchainsuccession_O_SELECTED_A_PARTLYSUBMITTED,"NotChainSuccession(O_SELECTED, A_PARTLYSUBMITTED)",notchainsuccession,NotChainSuccession,True,O_SELECTED,A_PARTLYSUBMITTED,0.133,0.133,1.0
notchainsuccession_O_SELECTED_A_PREACCEPTED,"NotChainSuccession(O_SELECTED, A_PREACCEPTED)",notchainsuccession,NotChainSuccession,True,O_SELECTED,A_PREACCEPTED,0.076,0.076,1.0
notchainsuccession_O_SELECTED_A_SUBMITTED,"NotChainSuccession(O_SELECTED, A_SUBMITTED)",notchainsuccession,NotChainSuccession,True,O_SELECTED,A_SUBMITTED,0.133,0.133,1.0
coexistence_O_SELECTED_O_CREATED,"CoExistence(O_SELECTED, O_CREATED)",coexistence,coexistence,True,O_SELECTED,O_CREATED,0.057,0.057,1.0
coexistence_O_SELECTED_O_SENT,"CoExistence(O_SELECTED, O_SENT)",coexistence,coexistence,True,O_SELECTED,O_SENT,0.057,0.057,1.0
notchainsuccession_O_SELECTED_O_SENT,"NotChainSuccession(O_SELECTED, O_SENT)",notchainsuccession,NotChainSuccession,True,O_SELECTED,O_SENT,0.057,0.057,1.0
notchainsuccession_O_SELECTED_W_Completeren_aanvraag,"NotChainSuccession(O_SELECTED, W_Completeren aanvraag)",notchainsuccession,NotChainSuccession,True,O_SELECTED,W_Completeren aanvraag,0.211,0.211,1.0
coexistence_O_SELECTED_W_Nabellen_offertes,"CoExistence(O_SELECTED, W_Nabellen offertes)",coexistence,coexistence,True,O_SELECTED,W_Nabellen offertes,0.143,0.143,1.0
notchainsuccession_O_SELECTED_W_Nabellen_offertes,"NotChainSuccession(O_SELECTED, W_Nabellen offertes)",notchainsuccession,NotChainSuccession,True,O_SELECTED,W_Nabellen offertes,0.143,0.143,1.0
atmost3_O_SENT,AtMost3(O_SENT),atmost3,,False,O_SENT,,0.052,0.052,0.986
coexistence_O_SENT_A_ACCEPTED,"CoExistence(O_SENT, A_ACCEPTED)",coexistence,coexistence,True,O_SENT,A_ACCEPTED,0.053,0.054,0.986
notchainsuccession_O_SENT_A_ACCEPTED,"NotChainSuccession(O_SENT, A_ACCEPTED)",notchainsuccession,NotChainSuccession,True,O_SENT,A_ACCEPTED,0.054,0.054,1.0
coexistence_O_SENT_A_FINALIZED,"CoExistence(O_SENT, A_FINALIZED)",coexistence,coexistence,True,O_SENT,A_FINALIZED,0.053,0.053,1.0
notchainsuccession_O_SENT_A_FINALIZED,"NotChainSuccession(O_SENT, A_FINALIZED)",notchainsuccession,NotChainSuccession,True,O_SENT,A_FINALIZED,0.053,0.053,1.0
notchainsuccession_O_SENT_A_PARTLYSUBMITTED,"NotChainSuccession(O_SENT, A_PARTLYSUBMITTED)",notchainsuccession,NotChainSuccession,True,O_SENT,A_PARTLYSUBMITTED,0.133,0.133,1.0
notchainsuccession_O_SENT_A_PREACCEPTED,"NotChainSuccession(O_SENT, A_PREACCEPTED)",notchainsuccession,NotChainSuccession,True,O_SENT,A_PREACCEPTED,0.076,0.076,1.0
notchainsuccession_O_SENT_A_SUBMITTED,"NotChainSuccession(O_SENT, A_SUBMITTED)",notchainsuccession,NotChainSuccession,True,O_SENT,A_SUBMITTED,0.133,0.133,1.0
coexistence_O_SENT_O_CREATED,"CoExistence(O_SENT, O_CREATED)",coexistence,coexistence,True,O_SENT,O_CREATED,0.057,0.057,1.0
notchainsuccession_O_SENT_O_CREATED,"NotChainSuccession(O_SENT, O_CREATED)",notchainsuccession,NotChainSuccession,True,O_SENT,O_CREATED,0.057,0.057,1.0
coexistence_O_SENT_O_SELECTED,"CoExistence(O_SENT, O_SELECTED)",coexistence,coexistence,True,O_SENT,O_SELECTED,0.057,0.057,1.0
notchainsuccession_O_SENT_O_SELECTED,"NotChainSuccession(O_SENT, O_SELECTED)",notchainsuccession,NotChainSuccession,True,O_SENT,O_SELECTED,0.057,0.057,1.0
notchainsuccession_O_SENT_W_Completeren_aanvraag,"NotChainSuccession(O_SENT, W_Completeren aanvraag)",notchainsuccession,NotChainSuccession,True,O_SENT,W_Completeren aanvraag,0.211,0.211,1.0
coexistence_O_SENT_W_Nabellen_offertes,"CoExistence(O_SENT, W_Nabellen offertes)",coexistence,coexistence,True,O_SENT,W_Nabellen offertes,0.143,0.143,1.0
atmost2_O_SENT_BACK,AtMost2(O_SENT_BACK),atmost2,,False,O_SENT_BACK,,0.052,0.052,0.993
notchainsuccession_O_SENT_BACK_A_PARTLYSUBMITTED,"NotChainSuccession(O_SENT_BACK, A_PARTLYSUBMITTED)",notchainsuccession,NotChainSuccession,True,O_SENT_BACK,A_PARTLYSUBMITTED,0.119,0.119,1.0
notchainsuccession_O_SENT_BACK_A_PREACCEPTED,"NotChainSuccession(O_SENT_BACK, A_PREACCEPTED)",notchainsuccession,NotChainSuccession,True,O_SENT_BACK,A_PREACCEPTED,0.062,0.062,1.0
notchainsuccession_O_SENT_BACK_A_SUBMITTED,"NotChainSuccession(O_SENT_BACK, A_SUBMITTED)",notchainsuccession,NotChainSuccession,True,O_SENT_BACK,A_SUBMITTED,0.119,0.119,1.0
notchainsuccession_O_SENT_BACK_W_Completeren_aanvraag,"NotChainSuccession(O_SENT_BACK, W_Completeren aanvraag)",notchainsuccession,NotChainSuccession,True,O_SENT_BACK,W_Completeren aanvraag,0.196,0.196,1.0
notsuccession_O_SENT_BACK_W_Nabellen_offertes,"NotSuccession(O_SENT_BACK, W_Nabellen offertes)",notsuccession,,False,O_SENT_BACK,W_Nabellen offertes,0.108,0.128,0.841
coexistence_O_SENT_BACK_W_Valideren_aanvraag,"CoExistence(O_SENT_BACK, W_Valideren aanvraag)",coexistence,coexistence,True,O_SENT_BACK,W_Valideren aanvraag,0.054,0.054,1.0
notprecedence_A_ACCEPTED_W_Afhandelen_leads,"NotPrecedence(A_ACCEPTED, W_Afhandelen leads)",notprecedence,,False,A_ACCEPTED,W_Afhandelen leads,0.068,0.068,1.0
notprecedence_A_ACTIVATED_W_Afhandelen_leads,"NotPrecedence(A_ACTIVATED, W_Afhandelen leads)",notprecedence,,False,A_ACTIVATED,W_Afhandelen leads,0.068,0.068,1.0
notprecedence_A_APPROVED_W_Afhandelen_leads,"NotPrecedence(A_APPROVED, W_Afhandelen leads)",notprecedence,,False,A_APPROVED,W_Afhandelen leads,0.068,0.068,1.0
notprecedence_A_CANCELLED_W_Afhandelen_leads,"NotPrecedence(A_CANCELLED, W_Afhandelen leads)",notprecedence,,False,A_CANCELLED,W_Afhandelen leads,0.068,0.068,1.0
notprecedence_A_FINALIZED_W_Afhandelen_leads,"NotPrecedence(A_FINALIZED, W_Afhandelen leads)",notprecedence,,False,A_FINALIZED,W_Afhandelen leads,0.068,0.068,1.0
precedence_A_PARTLYSUBMITTED_W_Afhandelen_leads,"Precedence(A_PARTLYSUBMITTED, W_Afhandelen leads)",precedence,precedence,True,A_PARTLYSUBMITTED,W_Afhandelen leads,0.068,0.068,1.0
notchainprecedence_A_PREACCEPTED_W_Afhandelen_leads,"NotChainPrecedence(A_PREACCEPTED, W_Afhandelen leads)",notchainprecedence,,False,A_PREACCEPTED,W_Afhandelen leads,0.068,0.068,1.0
notprecedence_A_REGISTERED_W_Afhandelen_leads,"NotPrecedence(A_REGISTERED, W_Afhandelen leads)",notprecedence,,False,A_REGISTERED,W_Afhandelen leads,0.068,0.068,1.0
precedence_A_SUBMITTED_W_Afhandelen_leads,"Precedence(A_SUBMITTED, W_Afhandelen leads)",precedence,precedence,True,A_SUBMITTED,W_Afhandelen leads,0.068,0.068,1.0
notchainprecedence_A_SUBMITTED_W_Afhandelen_leads,"NotChainPrecedence(A_SUBMITTED, W_Afhandelen leads)",notchainprecedence,,False,A_SUBMITTED,W_Afhandelen leads,0.068,0.068,1.0
notprecedence_O_ACCEPTED_W_Afhandelen_leads,"NotPrecedence(O_ACCEPTED, W_Afhandelen leads)",notprecedence,,False,O_ACCEPTED,W_Afhandelen leads,0.068,0.068,1.0
notprecedence_O_CANCELLED_W_Afhandelen_leads,"NotPrecedence(O_CANCELLED, W_Afhandelen leads)",notprecedence,,False,O_CANCELLED,W_Afhandelen leads,0.068,0.068,1.0
notprecedence_O_CREATED_W_Afhandelen_leads,"NotPrecedence(O_CREATED, W_Afhandelen leads)",notprecedence,,False,O_CREATED,W_Afhandelen leads,0.068,0.068,1.0
notprecedence_O_DECLINED_W_Afhandelen_leads,"NotPrecedence(O_DECLINED, W_Afhandelen leads)",notprecedence,,False,O_DECLINED,W_Afhandelen leads,0.068,0.068,1.0
notprecedence_O_SELECTED_W_Afhandelen_leads,"NotPrecedence(O_SELECTED, W_Afhandelen leads)",notprecedence,,False,O_SELECTED,W_Afhandelen leads,0.068,0.068,1.0
notprecedence_O_SENT_W_Afhandelen_leads,"NotPrecedence(O_SENT, W_Afhandelen leads)",notprecedence,,False,O_SENT,W_Afhandelen leads,0.068,0.068,1.0
notprecedence_O_SENT_BACK_W_Afhandelen_leads,"NotPrecedence(O_SENT_BACK, W_Afhandelen leads)",notprecedence,,False,O_SENT_BACK,W_Afhandelen leads,0.068,0.068,1.0
notchainresponse_W_Afhandelen_leads_A_ACCEPTED,"NotChainResponse(W_Afhandelen leads, A_ACCEPTED)",notchainresponse,,False,W_Afhandelen leads,A_ACCEPTED,0.068,0.068,1.0
notchainresponse_W_Afhandelen_leads_A_ACTIVATED,"NotChainResponse(W_Afhandelen leads, A_ACTIVATED)",notchainresponse,,False,W_Afhandelen leads,A_ACTIVATED,0.068,0.068,1.0
notchainresponse_W_Afhandelen_leads_A_APPROVED,"NotChainResponse(W_Afhandelen leads, A_APPROVED)",notchainresponse,,False,W_Afhandelen leads,A_APPROVED,0.068,0.068,1.0
notchainresponse_W_Afhandelen_leads_A_CANCELLED,"NotChainResponse(W_Afhandelen leads, A_CANCELLED)",notchainresponse,,False,W_Afhandelen leads,A_CANCELLED,0.068,0.068,1.0
notchainresponse_W_Afhandelen_leads_A_FINALIZED,"NotChainResponse(W_Afhandelen leads, A_FINALIZED)",notchainresponse,,False,W_Afhandelen leads,A_FINALIZED,0.068,0.068,1.0
notresponse_W_Afhandelen_leads_A_PARTLYSUBMITTED,"NotResponse(W_Afhandelen leads, A_PARTLYSUBMITTED)",notresponse,,False,W_Afhandelen leads,A_PARTLYSUBMITTED,0.068,0.068,1.0
notchainsuccession_W_Afhandelen_leads_A_PARTLYSUBMITTED,"NotChainSuccession(W_Afhandelen leads, A_PARTLYSUBMITTED)",notchainsuccession,NotChainSuccession,True,W_Afhandelen leads,A_PARTLYSUBMITTED,0.172,0.172,1.0
notchainresponse_W_Afhandelen_leads_A_REGISTERED,"NotChainResponse(W_Afhandelen leads, A_REGISTERED)",notchainresponse,,False,W_Afhandelen leads,A_REGISTERED,0.068,0.068,1.0
notresponse_W_Afhandelen_leads_A_SUBMITTED,"NotResponse(W_Afhandelen leads, A_SUBMITTED)",notresponse,,False,W_Afhandelen leads,A_SUBMITTED,0.068,0.068,1.0
notchainsuccession_W_Afhandelen_leads_A_SUBMITTED,"NotChainSuccession(W_Afhandelen leads, A_SUBMITTED)",notchainsuccession,NotChainSuccession,True,W_Afhandelen leads,A_SUBMITTED,0.172,0.172,1.0
notchainresponse_W_Afhandelen_leads_O_ACCEPTED,"NotChainResponse(W_Afhandelen leads, O_ACCEPTED)",notchainresponse,,False,W_Afhandelen leads,O_ACCEPTED,0.068,0.068,1.0
notchainresponse_W_Afhandelen_leads_O_CANCELLED,"NotChainResponse(W_Afhandelen leads, O_CANCELLED)",notchainresponse,,False,W_Afhandelen leads,O_CANCELLED,0.068,0.068,1.0
notchainresponse_W_Afhandelen_leads_O_CREATED,"NotChainResponse(W_Afhandelen leads, O_CREATED)",notchainresponse,,False,W_Afhandelen leads,O_CREATED,0.068,0.068,1.0
notrespondedexistence_W_Afhandelen_leads_O_DECLINED,"NotRespondedExistence(W_Afhandelen leads, O_DECLINED)",notrespondedexistence,,False,W_Afhandelen leads,O_DECLINED,0.066,0.068,0.972
notchainresponse_W_Afhandelen_leads_O_SELECTED,"NotChainResponse(W_Afhandelen leads, O_SELECTED)",notchainresponse,,False,W_Afhandelen leads,O_SELECTED,0.068,0.068,1.0
notchainresponse_W_Afhandelen_leads_O_SENT,"NotChainResponse(W_Afhandelen leads, O_SENT)",notchainresponse,,False,W_Afhandelen leads,O_SENT,0.068,0.068,1.0
notchainresponse_W_Afhandelen_leads_O_SENT_BACK,"NotChainResponse(W_Afhandelen leads, O_SENT_BACK)",notchainresponse,,False,W_Afhandelen leads,O_SENT_BACK,0.068,0.068,1.0
notrespondedexistence_W_Afhandelen_leads_W_Nabellen_incomplete_dossiers,"NotRespondedExistence(W_Afhandelen leads, W_Nabellen incomplete dossiers)",notrespondedexistence,,False,W_Afhandelen leads,W_Nabellen incomplete dossiers,0.065,0.068,0.955
notchainresponse_W_Afhandelen_leads_W_Nabellen_offertes,"NotChainResponse(W_Afhandelen leads, W_Nabellen offertes)",notchainresponse,,False,W_Afhandelen leads,W_Nabellen offertes,0.068,0.068,1.0
